,league,side,teamname,result,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10
30682,LCK,Blue,DWG KIA,1,15118.0,18693.0,337.0,15577.0,19215.0,334.0,-459.0,-522.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
30683,LCK,Red,Hanwha Life Esports,0,15577.0,19215.0,334.0,15118.0,18693.0,337.0,459.0,522.0,-3.0,1.0,1.0,0.0,0.0,0.0,1.0
30706,VCS,Blue,Burst The Sky Esports,1,15344.0,18301.0,310.0,16359.0,19000.0,317.0,-1015.0,-699.0,-7.0,2.0,2.0,3.0,3.0,4.0,2.0
30707,VCS,Red,Saigon Buffalo,0,16359.0,19000.0,317.0,15344.0,18301.0,310.0,1015.0,699.0,7.0,3.0,4.0,2.0,2.0,2.0,3.0
30742,LCK,Blue,Hanwha Life Esports,0,17484.0,20842.0,369.0,14952.0,18671.0,314.0,2532.0,2171.0,55.0,3.0,2.0,0.0,0.0,0.0,3.0
30743,LCK,Red,DWG KIA,1,14952.0,18671.0,314.0,17484.0,20842.0,369.0,-2532.0,-2171.0,-55.0,0.0,0.0,3.0,3.0,2.0,0.0
30766,VCS,Blue,Team Secret,0,14512.0,18224.0,325.0,16429.0,20035.0,376.0,-1917.0,-1811.0,-51.0,0.0,0.0,2.0,2.0,0.0,0.0
30767,VCS,Red,SBTC Esports,1,16429.0,20035.0,376.0,14512.0,18224.0,325.0,1917.0,1811.0,51.0,2.0,0.0,0.0,0.0,0.0,2.0
30838,VCS,Blue,SBTC Esports,1,16030.0,18400.0,334.0,16579.0,18724.0,315.0,-549.0,-324.0,19.0,2.0,3.0,5.0,5.0,10.0,2.0
30839,VCS,Red,Team Secret,0,16579.0,18724.0,315.0,16030.0,18400.0,334.0,549.0,324.0,-19.0,5.0,10.0,2.0,2.0,3.0,5.0
30898,LEC,Blue,Excel Esports,0,16290.0,19304.0,339.0,16173.0,18421.0,333.0,117.0,883.0,6.0,3.0,4.0,3.0,3.0,4.0,3.0
30899,LEC,Red,Astralis,1,16173.0,18421.0,333.0,16290.0,19304.0,339.0,-117.0,-883.0,-6.0,3.0,4.0,3.0,3.0,4.0,3.0
30946,LEC,Blue,Misfits Gaming,0,15900.0,18864.0,296.0,17126.0,18715.0,329.0,-1226.0,149.0,-33.0,3.0,5.0,4.0,4.0,8.0,5.0
30947,LEC,Red,SK Gaming,1,17126.0,18715.0,329.0,15900.0,18864.0,296.0,1226.0,-149.0,33.0,4.0,8.0,5.0,3.0,5.0,4.0
30958,LEC,Blue,Rogue,1,16018.0,20009.0,362.0,14792.0,18402.0,334.0,1226.0,1607.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
30959,LEC,Red,Team Vitality,0,14792.0,18402.0,334.0,16018.0,20009.0,362.0,-1226.0,-1607.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0
31006,LEC,Blue,MAD Lions,1,15910.0,19452.0,323.0,16747.0,19164.0,330.0,-837.0,288.0,-7.0,2.0,2.0,4.0,4.0,6.0,2.0
31007,LEC,Red,Fnatic,0,16747.0,19164.0,330.0,15910.0,19452.0,323.0,837.0,-288.0,7.0,4.0,6.0,2.0,2.0,2.0,4.0
31042,LEC,Blue,G2 Esports,1,15809.0,18631.0,305.0,15623.0,18577.0,332.0,186.0,54.0,-27.0,1.0,2.0,1.0,1.0,1.0,1.0
31043,LEC,Red,FC Schalke 04 Esports,0,15623.0,18577.0,332.0,15809.0,18631.0,305.0,-186.0,-54.0,27.0,1.0,1.0,1.0,1.0,2.0,1.0
31066,LCS,Blue,Cloud9,1,17494.0,20409.0,358.0,15996.0,18783.0,337.0,1498.0,1626.0,21.0,2.0,2.0,1.0,1.0,3.0,2.0
31067,LCS,Red,Dignitas,0,15996.0,18783.0,337.0,17494.0,20409.0,358.0,-1498.0,-1626.0,-21.0,1.0,3.0,2.0,2.0,2.0,1.0
31090,LCS,Blue,Counter Logic Gaming,0,15707.0,18668.0,334.0,14971.0,18142.0,337.0,736.0,526.0,-3.0,1.0,1.0,0.0,0.0,0.0,1.0
31091,LCS,Red,Immortals,1,14971.0,18142.0,337.0,15707.0,18668.0,334.0,-736.0,-526.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
31126,LCS,Blue,TSM,1,15128.0,19086.0,320.0,15454.0,18627.0,331.0,-326.0,459.0,-11.0,1.0,1.0,0.0,0.0,0.0,1.0
31127,LCS,Red,100 Thieves,0,15454.0,18627.0,331.0,15128.0,19086.0,320.0,326.0,-459.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0
31174,LCS,Blue,Team Liquid,0,17479.0,19567.0,345.0,15227.0,18141.0,324.0,2252.0,1426.0,21.0,5.0,7.0,1.0,1.0,2.0,5.0
31175,LCS,Red,Evil Geniuses,1,15227.0,18141.0,324.0,17479.0,19567.0,345.0,-2252.0,-1426.0,-21.0,1.0,2.0,5.0,5.0,7.0,1.0
31210,LCS,Blue,FlyQuest,1,16433.0,19961.0,325.0,15038.0,18337.0,308.0,1395.0,1624.0,17.0,3.0,2.0,1.0,1.0,2.0,3.0
31211,LCS,Red,Golden Guardians,0,15038.0,18337.0,308.0,16433.0,19961.0,325.0,-1395.0,-1624.0,-17.0,1.0,2.0,3.0,3.0,2.0,1.0
31246,LCK,Blue,Kwangdong Freecs,1,15954.0,19554.0,329.0,15381.0,18717.0,351.0,573.0,837.0,-22.0,2.0,2.0,0.0,0.0,0.0,2.0
31247,LCK,Red,DRX,0,15381.0,18717.0,351.0,15954.0,19554.0,329.0,-573.0,-837.0,22.0,0.0,0.0,2.0,2.0,2.0,0.0
31282,LCK,Blue,DRX,1,15873.0,18416.0,308.0,17502.0,19158.0,321.0,-1629.0,-742.0,-13.0,3.0,4.0,6.0,6.0,6.0,3.0
31283,LCK,Red,Kwangdong Freecs,0,17502.0,19158.0,321.0,15873.0,18416.0,308.0,1629.0,742.0,13.0,6.0,6.0,3.0,3.0,4.0,6.0
31294,LCK,Blue,Kwangdong Freecs,0,16097.0,17656.0,298.0,16219.0,18890.0,341.0,-122.0,-1234.0,-43.0,3.0,7.0,3.0,3.0,3.0,3.0
31295,LCK,Red,DRX,1,16219.0,18890.0,341.0,16097.0,17656.0,298.0,122.0,1234.0,43.0,3.0,3.0,3.0,3.0,7.0,3.0
31318,VCS,Blue,Burst The Sky Esports,0,16436.0,18372.0,305.0,18364.0,19158.0,327.0,-1928.0,-786.0,-22.0,5.0,7.0,7.0,7.0,13.0,5.0
31319,VCS,Red,Team Flash,1,18364.0,19158.0,327.0,16436.0,18372.0,305.0,1928.0,786.0,22.0,7.0,13.0,5.0,5.0,7.0,7.0
31342,VCS,Blue,Team Flash,0,16272.0,17971.0,315.0,15901.0,18651.0,322.0,371.0,-680.0,-7.0,1.0,2.0,3.0,3.0,5.0,1.0
31343,VCS,Red,Burst The Sky Esports,1,15901.0,18651.0,322.0,16272.0,17971.0,315.0,-371.0,680.0,7.0,3.0,5.0,1.0,1.0,2.0,3.0
31354,LCK,Blue,Liiv SANDBOX,0,14898.0,18989.0,314.0,16250.0,19453.0,346.0,-1352.0,-464.0,-32.0,1.0,2.0,1.0,1.0,0.0,1.0
31355,LCK,Red,T1,1,16250.0,19453.0,346.0,14898.0,18989.0,314.0,1352.0,464.0,32.0,1.0,0.0,1.0,1.0,2.0,1.0
31390,VCS,Blue,Burst The Sky Esports,0,17002.0,19088.0,328.0,15970.0,19105.0,349.0,1032.0,-17.0,-21.0,5.0,4.0,2.0,2.0,3.0,5.0
31391,VCS,Red,Team Flash,1,15970.0,19105.0,349.0,17002.0,19088.0,328.0,-1032.0,17.0,21.0,2.0,3.0,5.0,5.0,4.0,2.0
31438,VCS,Blue,Luxury Esports,0,15347.0,16885.0,267.0,17376.0,18033.0,284.0,-2029.0,-1148.0,-17.0,3.0,2.0,7.0,7.0,9.0,3.0
31439,VCS,Red,GAM Esports,1,17376.0,18033.0,284.0,15347.0,16885.0,267.0,2029.0,1148.0,17.0,7.0,9.0,3.0,3.0,2.0,7.0
31450,LCK,Blue,T1,1,16651.0,19761.0,341.0,15484.0,18063.0,293.0,1167.0,1698.0,48.0,3.0,6.0,3.0,3.0,6.0,3.0
31451,LCK,Red,Liiv SANDBOX,0,15484.0,18063.0,293.0,16651.0,19761.0,341.0,-1167.0,-1698.0,-48.0,3.0,6.0,3.0,3.0,6.0,3.0
31510,VCS,Blue,GAM Esports,1,16853.0,19593.0,331.0,16284.0,19353.0,318.0,569.0,240.0,13.0,4.0,6.0,4.0,4.0,5.0,4.0
31511,VCS,Red,Luxury Esports,0,16284.0,19353.0,318.0,16853.0,19593.0,331.0,-569.0,-240.0,-13.0,4.0,5.0,4.0,4.0,6.0,4.0
31714,LCS,Blue,Dignitas,1,16357.0,18799.0,310.0,16022.0,17205.0,292.0,335.0,1594.0,18.0,4.0,8.0,4.0,4.0,7.0,4.0
31715,LCS,Red,TSM,0,16022.0,17205.0,292.0,16357.0,18799.0,310.0,-335.0,-1594.0,-18.0,4.0,7.0,4.0,4.0,8.0,4.0
31750,LCS,Blue,Immortals,1,15696.0,19035.0,339.0,15909.0,19660.0,331.0,-213.0,-625.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0
31751,LCS,Red,FlyQuest,0,15909.0,19660.0,331.0,15696.0,19035.0,339.0,213.0,625.0,-8.0,2.0,2.0,1.0,1.0,1.0,2.0
31774,LCS,Blue,100 Thieves,0,15811.0,18500.0,336.0,16496.0,18914.0,332.0,-685.0,-414.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0
31775,LCS,Red,Golden Guardians,1,16496.0,18914.0,332.0,15811.0,18500.0,336.0,685.0,414.0,-4.0,1.0,2.0,2.0,2.0,2.0,1.0
31834,LCS,Blue,Team Liquid,1,17793.0,18547.0,316.0,15927.0,17688.0,293.0,1866.0,859.0,23.0,6.0,15.0,4.0,4.0,8.0,6.0
31835,LCS,Red,Cloud9,0,15927.0,17688.0,293.0,17793.0,18547.0,316.0,-1866.0,-859.0,-23.0,4.0,8.0,6.0,6.0,15.0,4.0
31870,LCS,Blue,Evil Geniuses,1,15507.0,18523.0,353.0,14658.0,18413.0,308.0,849.0,110.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0
31871,LCS,Red,Counter Logic Gaming,0,14658.0,18413.0,308.0,15507.0,18523.0,353.0,-849.0,-110.0,-45.0,1.0,0.0,0.0,0.0,0.0,1.0
31930,LPL,Blue,Suning,0,16683.0,18885.0,342.0,16196.0,20333.0,374.0,487.0,-1448.0,-32.0,2.0,3.0,1.0,1.0,1.0,2.0
31931,LPL,Red,JD Gaming,1,16196.0,20333.0,374.0,16683.0,18885.0,342.0,-487.0,1448.0,32.0,1.0,1.0,2.0,2.0,3.0,1.0
31954,LPL,Blue,Suning,0,15391.0,19083.0,349.0,15756.0,19213.0,322.0,-365.0,-130.0,27.0,0.0,0.0,2.0,2.0,4.0,0.0
31955,LPL,Red,JD Gaming,1,15756.0,19213.0,322.0,15391.0,19083.0,349.0,365.0,130.0,-27.0,2.0,4.0,0.0,0.0,0.0,2.0
31978,LPL,Blue,FunPlus Phoenix,0,16692.0,19593.0,350.0,16882.0,20020.0,365.0,-190.0,-427.0,-15.0,3.0,9.0,3.0,3.0,6.0,3.0
31979,LPL,Red,Team WE,1,16882.0,20020.0,365.0,16692.0,19593.0,350.0,190.0,427.0,15.0,3.0,6.0,3.0,3.0,9.0,3.0
32002,LPL,Blue,Team WE,1,15061.0,18545.0,342.0,16315.0,19073.0,343.0,-1254.0,-528.0,-1.0,0.0,0.0,2.0,2.0,3.0,0.0
32003,LPL,Red,FunPlus Phoenix,0,16315.0,19073.0,343.0,15061.0,18545.0,342.0,1254.0,528.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0
32494,LPL,Blue,Bilibili Gaming,0,15416.0,19097.0,344.0,16353.0,19666.0,348.0,-937.0,-569.0,-4.0,1.0,2.0,2.0,2.0,2.0,1.0
32495,LPL,Red,EDward Gaming,1,16353.0,19666.0,348.0,15416.0,19097.0,344.0,937.0,569.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0
32530,LPL,Blue,EDward Gaming,1,15922.0,17657.0,306.0,14703.0,16838.0,307.0,1219.0,819.0,-1.0,4.0,10.0,1.0,1.0,0.0,4.0
32531,LPL,Red,Bilibili Gaming,0,14703.0,16838.0,307.0,15922.0,17657.0,306.0,-1219.0,-819.0,1.0,1.0,0.0,4.0,4.0,10.0,1.0
32554,LPL,Blue,Top Esports,1,17490.0,20463.0,380.0,14969.0,17971.0,315.0,2521.0,2492.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0
32555,LPL,Red,LNG Esports,0,14969.0,17971.0,315.0,17490.0,20463.0,380.0,-2521.0,-2492.0,-65.0,1.0,1.0,1.0,1.0,1.0,1.0
32566,LPL,Blue,LNG Esports,0,15031.0,18803.0,335.0,16388.0,18071.0,309.0,-1357.0,732.0,26.0,0.0,0.0,2.0,2.0,2.0,0.0
32567,LPL,Red,Top Esports,1,16388.0,18071.0,309.0,15031.0,18803.0,335.0,1357.0,-732.0,-26.0,2.0,2.0,0.0,0.0,0.0,2.0
33166,LPL,Blue,ThunderTalk Gaming,1,15602.0,20153.0,368.0,16734.0,20198.0,378.0,-1132.0,-45.0,-10.0,0.0,0.0,1.0,1.0,1.0,0.0
33167,LPL,Red,Rare Atom,0,16734.0,20198.0,378.0,15602.0,20153.0,368.0,1132.0,45.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0
33214,LPL,Blue,Rare Atom,1,15799.0,18901.0,366.0,15326.0,18623.0,321.0,473.0,278.0,45.0,1.0,1.0,2.0,2.0,1.0,1.0
33215,LPL,Red,ThunderTalk Gaming,0,15326.0,18623.0,321.0,15799.0,18901.0,366.0,-473.0,-278.0,-45.0,2.0,1.0,1.0,1.0,1.0,2.0
33250,LPL,Blue,ThunderTalk Gaming,0,15997.0,19037.0,335.0,16936.0,19189.0,339.0,-939.0,-152.0,-4.0,3.0,4.0,4.0,4.0,7.0,3.0
33251,LPL,Red,Rare Atom,1,16936.0,19189.0,339.0,15997.0,19037.0,335.0,939.0,152.0,4.0,4.0,7.0,3.0,3.0,4.0,4.0
33274,LPL,Blue,Team WE,1,15665.0,19797.0,357.0,16677.0,20216.0,344.0,-1012.0,-419.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0
33275,LPL,Red,eStar,0,16677.0,20216.0,344.0,15665.0,19797.0,357.0,1012.0,419.0,-13.0,1.0,1.0,0.0,0.0,0.0,1.0
33298,LPL,Blue,eStar,0,15970.0,19160.0,325.0,16869.0,19734.0,360.0,-899.0,-574.0,-35.0,1.0,2.0,3.0,3.0,6.0,1.0
33299,LPL,Red,Team WE,1,16869.0,19734.0,360.0,15970.0,19160.0,325.0,899.0,574.0,35.0,3.0,6.0,1.0,1.0,2.0,3.0
33946,LCK,Blue,Nongshim RedForce,0,14483.0,18215.0,316.0,15700.0,19654.0,381.0,-1217.0,-1439.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0
33947,LCK,Red,T1,1,15700.0,19654.0,381.0,14483.0,18215.0,316.0,1217.0,1439.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
33982,LCK,Blue,T1,1,17930.0,20416.0,355.0,16132.0,18098.0,306.0,1798.0,2318.0,49.0,4.0,7.0,3.0,3.0,4.0,4.0
33983,LCK,Red,Nongshim RedForce,0,16132.0,18098.0,306.0,17930.0,20416.0,355.0,-1798.0,-2318.0,-49.0,3.0,4.0,4.0,4.0,7.0,3.0
34018,LPL,Blue,Oh My God,0,14952.0,18175.0,324.0,15990.0,19949.0,366.0,-1038.0,-1774.0,-42.0,1.0,1.0,1.0,1.0,1.0,1.0
34019,LPL,Red,Victory Five,1,15990.0,19949.0,366.0,14952.0,18175.0,324.0,1038.0,1774.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0
34042,LCK,Blue,DWG KIA,1,15074.0,18985.0,339.0,15210.0,19770.0,358.0,-136.0,-785.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
34043,LCK,Red,Liiv SANDBOX,0,15210.0,19770.0,358.0,15074.0,18985.0,339.0,136.0,785.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
34066,LPL,Blue,Victory Five,1,15628.0,19263.0,348.0,15667.0,19288.0,349.0,-39.0,-25.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
34067,LPL,Red,Oh My God,0,15667.0,19288.0,349.0,15628.0,19263.0,348.0,39.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34102,LPL,Blue,Rogue Warriors,0,15774.0,19984.0,372.0,17059.0,20730.0,389.0,-1285.0,-746.0,-17.0,0.0,0.0,1.0,1.0,3.0,0.0
34103,LPL,Red,Royal Never Give Up,1,17059.0,20730.0,389.0,15774.0,19984.0,372.0,1285.0,746.0,17.0,1.0,3.0,0.0,0.0,0.0,1.0
34126,LCK,Blue,Liiv SANDBOX,0,16986.0,19211.0,318.0,16138.0,18555.0,315.0,848.0,656.0,3.0,5.0,15.0,3.0,3.0,6.0,5.0
34127,LCK,Red,DWG KIA,1,16138.0,18555.0,315.0,16986.0,19211.0,318.0,-848.0,-656.0,-3.0,3.0,6.0,5.0,5.0,15.0,3.0
34150,LPL,Blue,Royal Never Give Up,1,17076.0,19475.0,353.0,17376.0,18117.0,320.0,-300.0,1358.0,33.0,3.0,7.0,3.0,3.0,7.0,3.0
34151,LPL,Red,Rogue Warriors,0,17376.0,18117.0,320.0,17076.0,19475.0,353.0,300.0,-1358.0,-33.0,3.0,7.0,3.0,3.0,7.0,3.0
34918,LCK,Blue,Gen.G,1,16082.0,19768.0,369.0,15550.0,19351.0,324.0,532.0,417.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0
34919,LCK,Red,Fredit BRION,0,15550.0,19351.0,324.0,16082.0,19768.0,369.0,-532.0,-417.0,-45.0,1.0,1.0,1.0,1.0,0.0,1.0
34990,LCK,Blue,Fredit BRION,1,15226.0,17913.0,297.0,16280.0,18893.0,355.0,-1054.0,-980.0,-58.0,2.0,3.0,2.0,2.0,3.0,2.0
34991,LCK,Red,Gen.G,0,16280.0,18893.0,355.0,15226.0,17913.0,297.0,1054.0,980.0,58.0,2.0,3.0,2.0,2.0,3.0,2.0
35038,LPL,Blue,ThunderTalk Gaming,0,16553.0,19361.0,346.0,16448.0,18815.0,344.0,105.0,546.0,2.0,3.0,5.0,3.0,3.0,7.0,3.0
35039,LPL,Red,JD Gaming,1,16448.0,18815.0,344.0,16553.0,19361.0,346.0,-105.0,-546.0,-2.0,3.0,7.0,3.0,3.0,5.0,3.0
35050,LCK,Blue,Gen.G,1,16499.0,19302.0,360.0,15282.0,17753.0,318.0,1217.0,1549.0,42.0,3.0,6.0,1.0,1.0,2.0,3.0
35051,LCK,Red,Fredit BRION,0,15282.0,17753.0,318.0,16499.0,19302.0,360.0,-1217.0,-1549.0,-42.0,1.0,2.0,3.0,3.0,6.0,1.0
35062,VCS,Blue,Saigon Buffalo,0,16002.0,20135.0,357.0,15756.0,19492.0,356.0,246.0,643.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35063,VCS,Red,SBTC Esports,1,15756.0,19492.0,356.0,16002.0,20135.0,357.0,-246.0,-643.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
35110,LPL,Blue,ThunderTalk Gaming,1,18301.0,18434.0,284.0,15580.0,17499.0,316.0,2721.0,935.0,-32.0,9.0,14.0,3.0,3.0,5.0,9.0
35111,LPL,Red,JD Gaming,0,15580.0,17499.0,316.0,18301.0,18434.0,284.0,-2721.0,-935.0,32.0,3.0,5.0,9.0,9.0,14.0,3.0
35122,LCK,Blue,Kwangdong Freecs,1,14987.0,18985.0,344.0,15237.0,19157.0,358.0,-250.0,-172.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
35123,LCK,Red,KT Rolster,0,15237.0,19157.0,358.0,14987.0,18985.0,344.0,250.0,172.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
35134,VCS,Blue,SBTC Esports,0,15253.0,19066.0,326.0,16147.0,19601.0,329.0,-894.0,-535.0,-3.0,1.0,2.0,3.0,3.0,4.0,1.0
35135,VCS,Red,Saigon Buffalo,1,16147.0,19601.0,329.0,15253.0,19066.0,326.0,894.0,535.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0
35182,LPL,Blue,JD Gaming,1,15539.0,19772.0,357.0,15271.0,19201.0,355.0,268.0,571.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
35183,LPL,Red,ThunderTalk Gaming,0,15271.0,19201.0,355.0,15539.0,19772.0,357.0,-268.0,-571.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
35194,VCS,Blue,Saigon Buffalo,1,17297.0,19708.0,352.0,15561.0,19514.0,354.0,1736.0,194.0,-2.0,4.0,6.0,1.0,1.0,2.0,4.0
35195,VCS,Red,SBTC Esports,0,15561.0,19514.0,354.0,17297.0,19708.0,352.0,-1736.0,-194.0,2.0,1.0,2.0,4.0,4.0,6.0,1.0
35230,LCK,Blue,KT Rolster,0,14698.0,16478.0,304.0,16060.0,17960.0,342.0,-1362.0,-1482.0,-38.0,1.0,3.0,2.0,2.0,7.0,1.0
35231,LCK,Red,Kwangdong Freecs,1,16060.0,17960.0,342.0,14698.0,16478.0,304.0,1362.0,1482.0,38.0,2.0,7.0,1.0,1.0,3.0,2.0
35242,LPL,Blue,EDward Gaming,0,16108.0,19402.0,344.0,15844.0,19838.0,378.0,264.0,-436.0,-34.0,2.0,3.0,0.0,0.0,0.0,2.0
35243,LPL,Red,Invictus Gaming,1,15844.0,19838.0,378.0,16108.0,19402.0,344.0,-264.0,436.0,34.0,0.0,0.0,2.0,2.0,3.0,0.0
35266,VCS,Blue,Team Secret,1,15046.0,18582.0,336.0,15375.0,18789.0,331.0,-329.0,-207.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0
35267,VCS,Red,GAM Esports,0,15375.0,18789.0,331.0,15046.0,18582.0,336.0,329.0,207.0,-5.0,1.0,1.0,1.0,1.0,0.0,1.0
35290,LPL,Blue,EDward Gaming,0,17600.0,19717.0,349.0,15809.0,19075.0,348.0,1791.0,642.0,1.0,5.0,10.0,1.0,1.0,4.0,5.0
35291,LPL,Red,Invictus Gaming,1,15809.0,19075.0,348.0,17600.0,19717.0,349.0,-1791.0,-642.0,-1.0,1.0,4.0,5.0,5.0,10.0,1.0
35326,VCS,Blue,GAM Esports,0,16113.0,18109.0,320.0,17200.0,18947.0,287.0,-1087.0,-838.0,33.0,3.0,5.0,8.0,8.0,7.0,3.0
35327,VCS,Red,Team Secret,1,17200.0,18947.0,287.0,16113.0,18109.0,320.0,1087.0,838.0,-33.0,8.0,7.0,3.0,3.0,5.0,8.0
35362,LEC,Blue,MAD Lions,0,14975.0,17859.0,346.0,14831.0,16968.0,299.0,144.0,891.0,47.0,0.0,0.0,1.0,1.0,2.0,0.0
35363,LEC,Red,SK Gaming,1,14831.0,16968.0,299.0,14975.0,17859.0,346.0,-144.0,-891.0,-47.0,1.0,2.0,0.0,0.0,0.0,1.0
35386,LEC,Blue,Excel Esports,0,15365.0,18747.0,335.0,16788.0,19572.0,329.0,-1423.0,-825.0,6.0,0.0,0.0,3.0,3.0,5.0,0.0
35387,LEC,Red,Misfits Gaming,1,16788.0,19572.0,329.0,15365.0,18747.0,335.0,1423.0,825.0,-6.0,3.0,5.0,0.0,0.0,0.0,3.0
35410,LEC,Blue,Team Vitality,0,14721.0,18074.0,331.0,16955.0,19978.0,345.0,-2234.0,-1904.0,-14.0,0.0,0.0,3.0,3.0,3.0,0.0
35411,LEC,Red,G2 Esports,1,16955.0,19978.0,345.0,14721.0,18074.0,331.0,2234.0,1904.0,14.0,3.0,3.0,0.0,0.0,0.0,3.0
35434,LEC,Blue,Rogue,1,15741.0,18249.0,297.0,15634.0,18848.0,307.0,107.0,-599.0,-10.0,2.0,5.0,1.0,1.0,1.0,2.0
35435,LEC,Red,FC Schalke 04 Esports,0,15634.0,18848.0,307.0,15741.0,18249.0,297.0,-107.0,599.0,10.0,1.0,1.0,2.0,2.0,5.0,1.0
35446,LEC,Blue,Fnatic,1,16810.0,19355.0,359.0,15272.0,18111.0,313.0,1538.0,1244.0,46.0,3.0,7.0,1.0,1.0,1.0,3.0
35447,LEC,Red,Astralis,0,15272.0,18111.0,313.0,16810.0,19355.0,359.0,-1538.0,-1244.0,-46.0,1.0,1.0,3.0,3.0,7.0,1.0
35506,LCS,Blue,Cloud9,1,15641.0,18859.0,355.0,15498.0,18742.0,350.0,143.0,117.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0
35507,LCS,Red,Golden Guardians,0,15498.0,18742.0,350.0,15641.0,18859.0,355.0,-143.0,-117.0,-5.0,1.0,1.0,1.0,1.0,2.0,1.0
35542,LCS,Blue,Team Liquid,0,16395.0,18596.0,334.0,15298.0,19145.0,343.0,1097.0,-549.0,-9.0,3.0,4.0,1.0,1.0,2.0,3.0
35543,LCS,Red,TSM,1,15298.0,19145.0,343.0,16395.0,18596.0,334.0,-1097.0,549.0,9.0,1.0,2.0,3.0,3.0,4.0,1.0
35590,LCS,Blue,Evil Geniuses,1,15497.0,19440.0,347.0,14354.0,18822.0,293.0,1143.0,618.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
35591,LCS,Red,FlyQuest,0,14354.0,18822.0,293.0,15497.0,19440.0,347.0,-1143.0,-618.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0
35710,LCS,Blue,Counter Logic Gaming,0,15256.0,18594.0,311.0,15196.0,18882.0,362.0,60.0,-288.0,-51.0,1.0,3.0,0.0,0.0,0.0,1.0
35711,LCS,Red,100 Thieves,1,15196.0,18882.0,362.0,15256.0,18594.0,311.0,-60.0,288.0,51.0,0.0,0.0,1.0,1.0,3.0,0.0
35722,LCS,Blue,Immortals,0,15355.0,18008.0,319.0,15196.0,19014.0,323.0,159.0,-1006.0,-4.0,2.0,2.0,1.0,1.0,1.0,2.0
35723,LCS,Red,Dignitas,1,15196.0,19014.0,323.0,15355.0,18008.0,319.0,-159.0,1006.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0
35782,LCK,Blue,DRX,0,16211.0,19148.0,321.0,16347.0,19063.0,340.0,-136.0,85.0,-19.0,2.0,6.0,3.0,3.0,8.0,2.0
35783,LCK,Red,Hanwha Life Esports,1,16347.0,19063.0,340.0,16211.0,19148.0,321.0,136.0,-85.0,19.0,3.0,8.0,2.0,2.0,6.0,3.0
35806,LPL,Blue,LGD Gaming,1,16799.0,20111.0,329.0,15038.0,17919.0,320.0,1761.0,2192.0,9.0,4.0,4.0,1.0,1.0,1.0,4.0
35807,LPL,Red,Rogue Warriors,0,15038.0,17919.0,320.0,16799.0,20111.0,329.0,-1761.0,-2192.0,-9.0,1.0,1.0,4.0,4.0,4.0,1.0
35854,LPL,Blue,Rogue Warriors,1,17650.0,20083.0,350.0,15275.0,18839.0,350.0,2375.0,1244.0,0.0,5.0,9.0,0.0,0.0,0.0,5.0
35855,LPL,Red,LGD Gaming,0,15275.0,18839.0,350.0,17650.0,20083.0,350.0,-2375.0,-1244.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0
35878,LCK,Blue,Hanwha Life Esports,1,16501.0,18877.0,325.0,15026.0,18143.0,330.0,1475.0,734.0,-5.0,2.0,3.0,0.0,0.0,0.0,2.0
35879,LCK,Red,DRX,0,15026.0,18143.0,330.0,16501.0,18877.0,325.0,-1475.0,-734.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0
