,league,side,teamname,result,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
62087,LCK,Red,DWG KIA,1,25651.0,30826.0,541.0,23186.0,29947.0,533.0,2465.0,879.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0
62110,VCS,Blue,Saigon Buffalo,0,23907.0,29083.0,546.0,25787.0,30800.0,558.0,-1880.0,-1717.0,-12.0,1.0,2.0,4.0,4.0,6.0,1.0
62111,VCS,Red,CERBERUS Esports,1,25787.0,30800.0,558.0,23907.0,29083.0,546.0,1880.0,1717.0,12.0,4.0,6.0,1.0,1.0,2.0,4.0
62134,LPL,Blue,Royal Never Give Up,1,25127.0,29759.0,552.0,24173.0,30657.0,571.0,954.0,-898.0,-19.0,2.0,3.0,2.0,2.0,2.0,2.0
62135,LPL,Red,Top Esports,0,24173.0,30657.0,571.0,25127.0,29759.0,552.0,-954.0,898.0,19.0,2.0,2.0,2.0,2.0,3.0,2.0
62158,VCS,Blue,Saigon Buffalo,1,23201.0,28963.0,502.0,24348.0,27199.0,472.0,-1147.0,1764.0,30.0,3.0,9.0,4.0,4.0,6.0,3.0
62159,VCS,Red,CERBERUS Esports,0,24348.0,27199.0,472.0,23201.0,28963.0,502.0,1147.0,-1764.0,-30.0,4.0,6.0,3.0,3.0,9.0,4.0
62170,LPL,Blue,Top Esports,1,31416.0,33010.0,548.0,24500.0,28978.0,426.0,6916.0,4032.0,122.0,12.0,21.0,6.0,6.0,11.0,12.0
62171,LPL,Red,Royal Never Give Up,0,24500.0,28978.0,426.0,31416.0,33010.0,548.0,-6916.0,-4032.0,-122.0,6.0,11.0,12.0,12.0,21.0,6.0
62206,VCS,Blue,CERBERUS Esports,0,24859.0,28154.0,462.0,29697.0,32037.0,506.0,-4838.0,-3883.0,-44.0,9.0,17.0,14.0,14.0,30.0,9.0
62207,VCS,Red,Saigon Buffalo,1,29697.0,32037.0,506.0,24859.0,28154.0,462.0,4838.0,3883.0,44.0,14.0,30.0,9.0,9.0,17.0,14.0
62230,LEC,Blue,G2 Esports,1,23392.0,30498.0,536.0,24672.0,31656.0,577.0,-1280.0,-1158.0,-41.0,0.0,0.0,2.0,2.0,2.0,0.0
62231,LEC,Red,Rogue,0,24672.0,31656.0,577.0,23392.0,30498.0,536.0,1280.0,1158.0,41.0,2.0,2.0,0.0,0.0,0.0,2.0
62254,LEC,Blue,Rogue,1,25011.0,30611.0,564.0,24463.0,28883.0,519.0,548.0,1728.0,45.0,1.0,1.0,3.0,3.0,6.0,1.0
62255,LEC,Red,G2 Esports,0,24463.0,28883.0,519.0,25011.0,30611.0,564.0,-548.0,-1728.0,-45.0,3.0,6.0,1.0,1.0,1.0,3.0
62266,LEC,Blue,G2 Esports,0,23178.0,29340.0,529.0,23949.0,29808.0,539.0,-771.0,-468.0,-10.0,2.0,1.0,3.0,3.0,3.0,2.0
62267,LEC,Red,Rogue,1,23949.0,29808.0,539.0,23178.0,29340.0,529.0,771.0,468.0,10.0,3.0,3.0,2.0,2.0,1.0,3.0
62278,LEC,Blue,G2 Esports,0,22887.0,28333.0,488.0,27269.0,30316.0,525.0,-4382.0,-1983.0,-37.0,3.0,5.0,7.0,7.0,16.0,3.0
62279,LEC,Red,Rogue,1,27269.0,30316.0,525.0,22887.0,28333.0,488.0,4382.0,1983.0,37.0,7.0,16.0,3.0,3.0,5.0,7.0
62290,LCS,Blue,Team Liquid,1,24550.0,31464.0,595.0,23836.0,31079.0,575.0,714.0,385.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
62291,LCS,Red,TSM,0,23836.0,31079.0,575.0,24550.0,31464.0,595.0,-714.0,-385.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
62302,LCS,Blue,TSM,0,27164.0,30495.0,544.0,22740.0,28414.0,520.0,4424.0,2081.0,24.0,4.0,7.0,1.0,1.0,4.0,4.0
62303,LCS,Red,Team Liquid,1,22740.0,28414.0,520.0,27164.0,30495.0,544.0,-4424.0,-2081.0,-24.0,1.0,4.0,4.0,4.0,7.0,1.0
62326,LCS,Blue,TSM,1,24645.0,29409.0,515.0,25090.0,30754.0,542.0,-445.0,-1345.0,-27.0,3.0,4.0,5.0,5.0,9.0,3.0
62327,LCS,Red,Team Liquid,0,25090.0,30754.0,542.0,24645.0,29409.0,515.0,445.0,1345.0,27.0,5.0,9.0,3.0,3.0,4.0,5.0
62350,LCS,Blue,Team Liquid,1,28766.0,32515.0,493.0,21439.0,25918.0,471.0,7327.0,6597.0,22.0,10.0,18.0,0.0,0.0,0.0,10.0
62351,LCS,Red,TSM,0,21439.0,25918.0,471.0,28766.0,32515.0,493.0,-7327.0,-6597.0,-22.0,0.0,0.0,10.0,10.0,18.0,0.0
62446,LPL,Blue,EDward Gaming,1,26198.0,32028.0,570.0,22662.0,29714.0,551.0,3536.0,2314.0,19.0,4.0,5.0,0.0,0.0,0.0,4.0
62447,LPL,Red,FunPlus Phoenix,0,22662.0,29714.0,551.0,26198.0,32028.0,570.0,-3536.0,-2314.0,-19.0,0.0,0.0,4.0,4.0,5.0,0.0
62458,VCS,Blue,Team Secret,0,25213.0,31442.0,558.0,26435.0,32768.0,536.0,-1222.0,-1326.0,22.0,2.0,2.0,6.0,6.0,18.0,2.0
62459,VCS,Red,GAM Esports,1,26435.0,32768.0,536.0,25213.0,31442.0,558.0,1222.0,1326.0,-22.0,6.0,18.0,2.0,2.0,2.0,6.0
62494,LPL,Blue,FunPlus Phoenix,1,27668.0,31537.0,532.0,24768.0,30048.0,535.0,2900.0,1489.0,-3.0,4.0,4.0,5.0,5.0,9.0,4.0
62495,LPL,Red,EDward Gaming,0,24768.0,30048.0,535.0,27668.0,31537.0,532.0,-2900.0,-1489.0,3.0,5.0,9.0,4.0,4.0,4.0,5.0
62518,VCS,Blue,GAM Esports,1,27341.0,31558.0,508.0,25260.0,30495.0,474.0,2081.0,1063.0,34.0,7.0,8.0,8.0,8.0,15.0,7.0
62519,VCS,Red,Team Secret,0,25260.0,30495.0,474.0,27341.0,31558.0,508.0,-2081.0,-1063.0,-34.0,8.0,15.0,7.0,7.0,8.0,8.0
62542,LPL,Blue,EDward Gaming,1,25778.0,29141.0,526.0,25482.0,29840.0,549.0,296.0,-699.0,-23.0,4.0,4.0,2.0,2.0,3.0,4.0
62543,LPL,Red,FunPlus Phoenix,0,25482.0,29840.0,549.0,25778.0,29141.0,526.0,-296.0,699.0,23.0,2.0,3.0,4.0,4.0,4.0,2.0
62554,VCS,Blue,GAM Esports,1,29943.0,33706.0,542.0,23843.0,28354.0,482.0,6100.0,5352.0,60.0,13.0,19.0,5.0,5.0,2.0,13.0
62555,VCS,Red,Team Secret,0,23843.0,28354.0,482.0,29943.0,33706.0,542.0,-6100.0,-5352.0,-60.0,5.0,2.0,13.0,13.0,19.0,5.0
62578,LPL,Blue,FunPlus Phoenix,1,25439.0,26657.0,512.0,24531.0,27870.0,455.0,908.0,-1213.0,57.0,2.0,5.0,8.0,8.0,18.0,2.0
62579,LPL,Red,EDward Gaming,0,24531.0,27870.0,455.0,25439.0,26657.0,512.0,-908.0,1213.0,-57.0,8.0,18.0,2.0,2.0,5.0,8.0
62602,LPL,Blue,EDward Gaming,0,22517.0,29259.0,526.0,27437.0,31824.0,580.0,-4920.0,-2565.0,-54.0,1.0,1.0,6.0,6.0,13.0,1.0
62603,LPL,Red,FunPlus Phoenix,1,27437.0,31824.0,580.0,22517.0,29259.0,526.0,4920.0,2565.0,54.0,6.0,13.0,1.0,1.0,1.0,6.0
62626,LEC,Blue,MAD Lions,0,24084.0,29378.0,527.0,24120.0,28522.0,514.0,-36.0,856.0,13.0,1.0,1.0,2.0,2.0,5.0,1.0
62627,LEC,Red,Rogue,1,24120.0,28522.0,514.0,24084.0,29378.0,527.0,36.0,-856.0,-13.0,2.0,5.0,1.0,1.0,1.0,2.0
62650,LEC,Blue,MAD Lions,0,22347.0,27235.0,475.0,24434.0,28908.0,487.0,-2087.0,-1673.0,-12.0,0.0,0.0,4.0,4.0,3.0,0.0
62651,LEC,Red,Rogue,1,24434.0,28908.0,487.0,22347.0,27235.0,475.0,2087.0,1673.0,12.0,4.0,3.0,0.0,0.0,0.0,4.0
62662,LEC,Blue,MAD Lions,1,25155.0,29772.0,494.0,26293.0,29710.0,536.0,-1138.0,62.0,-42.0,6.0,7.0,3.0,3.0,4.0,6.0
62663,LEC,Red,Rogue,0,26293.0,29710.0,536.0,25155.0,29772.0,494.0,1138.0,-62.0,42.0,3.0,4.0,6.0,6.0,7.0,3.0
62674,LEC,Blue,Rogue,0,24191.0,27061.0,506.0,25622.0,29516.0,500.0,-1431.0,-2455.0,6.0,2.0,3.0,4.0,4.0,5.0,2.0
62675,LEC,Red,MAD Lions,1,25622.0,29516.0,500.0,24191.0,27061.0,506.0,1431.0,2455.0,-6.0,4.0,5.0,2.0,2.0,3.0,4.0
62686,LEC,Blue,Rogue,0,27268.0,31763.0,536.0,23230.0,29165.0,519.0,4038.0,2598.0,17.0,5.0,8.0,1.0,1.0,1.0,5.0
62687,LEC,Red,MAD Lions,1,23230.0,29165.0,519.0,27268.0,31763.0,536.0,-4038.0,-2598.0,-17.0,1.0,1.0,5.0,5.0,8.0,1.0
62698,LCS,Blue,Cloud9,0,25296.0,31143.0,574.0,22363.0,30118.0,546.0,2933.0,1025.0,28.0,4.0,4.0,0.0,0.0,0.0,4.0
62699,LCS,Red,Team Liquid,1,22363.0,30118.0,546.0,25296.0,31143.0,574.0,-2933.0,-1025.0,-28.0,0.0,0.0,4.0,4.0,4.0,0.0
62710,LCS,Blue,Cloud9,1,24365.0,31106.0,551.0,23404.0,29372.0,541.0,961.0,1734.0,10.0,3.0,3.0,0.0,0.0,0.0,3.0
62711,LCS,Red,Team Liquid,0,23404.0,29372.0,541.0,24365.0,31106.0,551.0,-961.0,-1734.0,-10.0,0.0,0.0,3.0,3.0,3.0,0.0
62734,LCS,Blue,Team Liquid,1,26298.0,32013.0,579.0,23885.0,30355.0,558.0,2413.0,1658.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0
62735,LCS,Red,Cloud9,0,23885.0,30355.0,558.0,26298.0,32013.0,579.0,-2413.0,-1658.0,-21.0,2.0,2.0,2.0,2.0,2.0,2.0
62746,LCS,Blue,Cloud9,1,24380.0,30741.0,585.0,23856.0,31193.0,591.0,524.0,-452.0,-6.0,1.0,1.0,0.0,0.0,0.0,1.0
62747,LCS,Red,Team Liquid,0,23856.0,31193.0,591.0,24380.0,30741.0,585.0,-524.0,452.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0
62758,LCS,Blue,Team Liquid,0,22708.0,29587.0,526.0,24513.0,30077.0,525.0,-1805.0,-490.0,1.0,1.0,1.0,5.0,5.0,7.0,2.0
62759,LCS,Red,Cloud9,1,24513.0,30077.0,525.0,22708.0,29587.0,526.0,1805.0,490.0,-1.0,5.0,7.0,2.0,1.0,1.0,5.0
62770,LPL,Blue,EDward Gaming,0,24408.0,30449.0,557.0,25098.0,29702.0,540.0,-690.0,747.0,17.0,2.0,3.0,4.0,4.0,8.0,2.0
62771,LPL,Red,Royal Never Give Up,1,25098.0,29702.0,540.0,24408.0,30449.0,557.0,690.0,-747.0,-17.0,4.0,8.0,2.0,2.0,3.0,4.0
62782,LPL,Blue,Royal Never Give Up,1,25899.0,30295.0,586.0,24254.0,30381.0,573.0,1645.0,-86.0,13.0,4.0,12.0,1.0,1.0,2.0,4.0
62783,LPL,Red,EDward Gaming,0,24254.0,30381.0,573.0,25899.0,30295.0,586.0,-1645.0,86.0,-13.0,1.0,2.0,4.0,4.0,12.0,1.0
62794,LPL,Blue,EDward Gaming,1,25981.0,29392.0,495.0,27069.0,30103.0,532.0,-1088.0,-711.0,-37.0,4.0,6.0,5.0,5.0,7.0,4.0
62795,LPL,Red,Royal Never Give Up,0,27069.0,30103.0,532.0,25981.0,29392.0,495.0,1088.0,711.0,37.0,5.0,7.0,4.0,4.0,6.0,5.0
62818,LPL,Blue,Royal Never Give Up,1,25772.0,28259.0,480.0,23953.0,29348.0,525.0,1819.0,-1089.0,-45.0,6.0,9.0,3.0,3.0,5.0,6.0
62819,LPL,Red,EDward Gaming,0,23953.0,29348.0,525.0,25772.0,28259.0,480.0,-1819.0,1089.0,45.0,3.0,5.0,6.0,6.0,9.0,3.0
63730,VCS,Blue,Team Secret,1,27724.0,31611.0,519.0,25504.0,31694.0,525.0,2220.0,-83.0,-6.0,12.0,12.0,7.0,7.0,8.0,12.0
63731,VCS,Red,CERBERUS Esports,0,25504.0,31694.0,525.0,27724.0,31611.0,519.0,-2220.0,83.0,6.0,7.0,8.0,12.0,12.0,12.0,7.0
63754,VCS,Blue,Team Secret,1,25457.0,29172.0,461.0,26896.0,32324.0,522.0,-1439.0,-3152.0,-61.0,8.0,7.0,9.0,9.0,12.0,8.0
63755,VCS,Red,CERBERUS Esports,0,26896.0,32324.0,522.0,25457.0,29172.0,461.0,1439.0,3152.0,61.0,9.0,12.0,8.0,8.0,7.0,9.0
63790,VCS,Blue,CERBERUS Esports,1,26385.0,28252.0,470.0,26492.0,28100.0,518.0,-107.0,152.0,-48.0,6.0,9.0,6.0,6.0,11.0,6.0
63791,VCS,Red,Team Secret,0,26492.0,28100.0,518.0,26385.0,28252.0,470.0,107.0,-152.0,48.0,6.0,11.0,6.0,6.0,9.0,6.0
63838,VCS,Blue,CERBERUS Esports,1,25466.0,30904.0,524.0,25209.0,31079.0,531.0,257.0,-175.0,-7.0,6.0,12.0,6.0,6.0,17.0,6.0
63839,VCS,Red,Team Secret,0,25209.0,31079.0,531.0,25466.0,30904.0,524.0,-257.0,175.0,7.0,6.0,17.0,6.0,6.0,12.0,6.0
63886,VCS,Blue,CERBERUS Esports,0,23678.0,29793.0,548.0,25862.0,29682.0,537.0,-2184.0,111.0,11.0,1.0,1.0,3.0,3.0,4.0,1.0
63887,VCS,Red,Team Secret,1,25862.0,29682.0,537.0,23678.0,29793.0,548.0,2184.0,-111.0,-11.0,3.0,4.0,1.0,1.0,1.0,3.0
64126,LPL,Blue,FunPlus Phoenix,1,25806.0,32022.0,561.0,26323.0,31366.0,586.0,-517.0,656.0,-25.0,4.0,5.0,4.0,4.0,6.0,4.0
64127,LPL,Red,Royal Never Give Up,0,26323.0,31366.0,586.0,25806.0,32022.0,561.0,517.0,-656.0,25.0,4.0,6.0,4.0,4.0,5.0,4.0
64138,VCS,Blue,Saigon Buffalo,1,24640.0,31401.0,539.0,24154.0,30506.0,539.0,486.0,895.0,0.0,4.0,7.0,4.0,4.0,5.0,4.0
64139,VCS,Red,GAM Esports,0,24154.0,30506.0,539.0,24640.0,31401.0,539.0,-486.0,-895.0,0.0,4.0,5.0,4.0,4.0,7.0,4.0
64162,LPL,Blue,Royal Never Give Up,1,28859.0,29298.0,470.0,29381.0,30690.0,555.0,-522.0,-1392.0,-85.0,10.0,18.0,9.0,9.0,14.0,10.0
64163,LPL,Red,FunPlus Phoenix,0,29381.0,30690.0,555.0,28859.0,29298.0,470.0,522.0,1392.0,85.0,9.0,14.0,10.0,10.0,18.0,9.0
64186,VCS,Blue,Saigon Buffalo,0,28419.0,31627.0,496.0,23635.0,28144.0,513.0,4784.0,3483.0,-17.0,10.0,18.0,3.0,3.0,3.0,10.0
64187,VCS,Red,GAM Esports,1,23635.0,28144.0,513.0,28419.0,31627.0,496.0,-4784.0,-3483.0,17.0,3.0,3.0,10.0,10.0,18.0,3.0
64198,LPL,Blue,FunPlus Phoenix,0,25469.0,30292.0,568.0,25459.0,30252.0,569.0,10.0,40.0,-1.0,2.0,3.0,3.0,3.0,2.0,2.0
64199,LPL,Red,Royal Never Give Up,1,25459.0,30252.0,569.0,25469.0,30292.0,568.0,-10.0,-40.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0
64210,VCS,Blue,GAM Esports,1,30297.0,32551.0,515.0,22909.0,25733.0,425.0,7388.0,6818.0,90.0,16.0,18.0,5.0,5.0,8.0,16.0
64211,VCS,Red,Saigon Buffalo,0,22909.0,25733.0,425.0,30297.0,32551.0,515.0,-7388.0,-6818.0,-90.0,5.0,8.0,16.0,16.0,18.0,5.0
64222,LPL,Blue,FunPlus Phoenix,0,23834.0,28529.0,513.0,31375.0,34285.0,544.0,-7541.0,-5756.0,-31.0,3.0,6.0,14.0,14.0,24.0,3.0
64223,LPL,Red,Royal Never Give Up,1,31375.0,34285.0,544.0,23834.0,28529.0,513.0,7541.0,5756.0,31.0,14.0,24.0,3.0,3.0,6.0,14.0
64234,VCS,Blue,Saigon Buffalo,0,24717.0,28397.0,500.0,24442.0,28380.0,467.0,275.0,17.0,33.0,7.0,14.0,6.0,6.0,15.0,7.0
64235,VCS,Red,GAM Esports,1,24442.0,28380.0,467.0,24717.0,28397.0,500.0,-275.0,-17.0,-33.0,6.0,15.0,7.0,7.0,14.0,6.0
68254,MSI,Blue,DWG KIA,1,25096.0,30418.0,570.0,24182.0,29653.0,522.0,914.0,765.0,48.0,1.0,1.0,4.0,4.0,10.0,1.0
68255,MSI,Red,Cloud9,0,24182.0,29653.0,522.0,25096.0,30418.0,570.0,-914.0,-765.0,-48.0,4.0,10.0,1.0,1.0,1.0,4.0
68266,MSI,Blue,Infinity Esports,1,23177.0,29665.0,510.0,24094.0,30219.0,517.0,-917.0,-554.0,-7.0,2.0,1.0,4.0,4.0,5.0,2.0
68267,MSI,Red,DetonatioN FocusMe,0,24094.0,30219.0,517.0,23177.0,29665.0,510.0,917.0,554.0,7.0,4.0,5.0,2.0,2.0,1.0,4.0
68278,MSI,Blue,Royal Never Give Up,1,25881.0,30330.0,577.0,23041.0,28864.0,530.0,2840.0,1466.0,47.0,2.0,4.0,1.0,1.0,2.0,2.0
68279,MSI,Red,Pentanet.GG,0,23041.0,28864.0,530.0,25881.0,30330.0,577.0,-2840.0,-1466.0,-47.0,1.0,2.0,2.0,2.0,4.0,1.0
68290,MSI,Blue,Pentanet.GG,0,22733.0,29078.0,519.0,25610.0,30701.0,559.0,-2877.0,-1623.0,-40.0,1.0,2.0,3.0,3.0,6.0,1.0
68291,MSI,Red,Unicorns of Love.CIS,1,25610.0,30701.0,559.0,22733.0,29078.0,519.0,2877.0,1623.0,40.0,3.0,6.0,1.0,1.0,2.0,3.0
68302,MSI,Blue,İstanbul Wildcats,0,27069.0,29143.0,495.0,23206.0,26450.0,457.0,3863.0,2693.0,38.0,10.0,11.0,3.0,3.0,4.0,10.0
68303,MSI,Red,paiN Gaming,1,23206.0,26450.0,457.0,27069.0,29143.0,495.0,-3863.0,-2693.0,-38.0,3.0,4.0,10.0,10.0,11.0,3.0
68314,MSI,Blue,MAD Lions,1,27239.0,28384.0,524.0,24510.0,29222.0,539.0,2729.0,-838.0,-15.0,7.0,14.0,3.0,3.0,7.0,7.0
68315,MSI,Red,PSG Talon,0,24510.0,29222.0,539.0,27239.0,28384.0,524.0,-2729.0,838.0,15.0,3.0,7.0,7.0,7.0,14.0,3.0
68566,MSI,Blue,Pentanet.GG,0,23069.0,28134.0,453.0,31168.0,32531.0,565.0,-8099.0,-4397.0,-112.0,5.0,7.0,10.0,10.0,12.0,5.0
68567,MSI,Red,Royal Never Give Up,1,31168.0,32531.0,565.0,23069.0,28134.0,453.0,8099.0,4397.0,112.0,10.0,12.0,5.0,5.0,7.0,10.0
68578,MSI,Blue,Unicorns of Love.CIS,0,21536.0,26922.0,484.0,28810.0,31419.0,579.0,-7274.0,-4497.0,-95.0,1.0,2.0,5.0,5.0,5.0,1.0
68579,MSI,Red,Royal Never Give Up,1,28810.0,31419.0,579.0,21536.0,26922.0,484.0,7274.0,4497.0,95.0,5.0,5.0,1.0,1.0,2.0,5.0
68590,MSI,Blue,Infinity Esports,0,22684.0,29483.0,500.0,27002.0,33166.0,569.0,-4318.0,-3683.0,-69.0,3.0,5.0,6.0,6.0,4.0,3.0
68591,MSI,Red,DWG KIA,1,27002.0,33166.0,569.0,22684.0,29483.0,500.0,4318.0,3683.0,69.0,6.0,4.0,3.0,3.0,5.0,6.0
68602,MSI,Blue,DetonatioN FocusMe,1,25972.0,30203.0,553.0,24086.0,29628.0,559.0,1886.0,575.0,-6.0,3.0,2.0,1.0,1.0,1.0,3.0
68603,MSI,Red,Cloud9,0,24086.0,29628.0,559.0,25972.0,30203.0,553.0,-1886.0,-575.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0
68614,MSI,Blue,İstanbul Wildcats,0,24014.0,30161.0,544.0,25775.0,30610.0,531.0,-1761.0,-449.0,13.0,3.0,3.0,6.0,6.0,9.0,3.0
68615,MSI,Red,MAD Lions,1,25775.0,30610.0,531.0,24014.0,30161.0,544.0,1761.0,449.0,-13.0,6.0,9.0,3.0,3.0,3.0,6.0
68626,MSI,Blue,paiN Gaming,0,22896.0,29262.0,538.0,27186.0,31462.0,585.0,-4290.0,-2200.0,-47.0,1.0,1.0,4.0,4.0,7.0,1.0
68627,MSI,Red,PSG Talon,1,27186.0,31462.0,585.0,22896.0,29262.0,538.0,4290.0,2200.0,47.0,4.0,7.0,1.0,1.0,1.0,4.0
68938,MSI,Blue,Royal Never Give Up,1,30740.0,32704.0,566.0,22324.0,27735.0,477.0,8416.0,4969.0,89.0,13.0,20.0,3.0,3.0,5.0,13.0
68939,MSI,Red,Unicorns of Love.CIS,0,22324.0,27735.0,477.0,30740.0,32704.0,566.0,-8416.0,-4969.0,-89.0,3.0,5.0,13.0,13.0,20.0,3.0
68962,MSI,Blue,Unicorns of Love.CIS,0,24624.0,27949.0,498.0,23441.0,28549.0,489.0,1183.0,-600.0,9.0,2.0,3.0,4.0,4.0,10.0,2.0
68963,MSI,Red,Pentanet.GG,1,23441.0,28549.0,489.0,24624.0,27949.0,498.0,-1183.0,600.0,-9.0,4.0,10.0,2.0,2.0,3.0,4.0
68974,MSI,Blue,DWG KIA,1,24848.0,30466.0,559.0,24936.0,31564.0,534.0,-88.0,-1098.0,25.0,2.0,6.0,4.0,4.0,4.0,2.0
68975,MSI,Red,DetonatioN FocusMe,0,24936.0,31564.0,534.0,24848.0,30466.0,559.0,88.0,1098.0,-25.0,4.0,4.0,2.0,2.0,6.0,4.0
68986,MSI,Blue,Cloud9,1,23814.0,29891.0,561.0,24549.0,29702.0,512.0,-735.0,189.0,49.0,0.0,0.0,3.0,3.0,7.0,0.0
68987,MSI,Red,Infinity Esports,0,24549.0,29702.0,512.0,23814.0,29891.0,561.0,735.0,-189.0,-49.0,3.0,7.0,0.0,0.0,0.0,3.0
68998,MSI,Blue,MAD Lions,1,27366.0,29323.0,518.0,25448.0,30389.0,497.0,1918.0,-1066.0,21.0,5.0,6.0,5.0,5.0,8.0,5.0
68999,MSI,Red,paiN Gaming,0,25448.0,30389.0,497.0,27366.0,29323.0,518.0,-1918.0,1066.0,-21.0,5.0,8.0,5.0,5.0,6.0,5.0
69010,MSI,Blue,PSG Talon,1,27938.0,30844.0,525.0,22449.0,28368.0,481.0,5489.0,2476.0,44.0,8.0,16.0,3.0,3.0,8.0,8.0
69011,MSI,Red,İstanbul Wildcats,0,22449.0,28368.0,481.0,27938.0,30844.0,525.0,-5489.0,-2476.0,-44.0,3.0,8.0,8.0,8.0,16.0,3.0
69262,MSI,Blue,Unicorns of Love.CIS,0,24060.0,30285.0,466.0,29051.0,32271.0,538.0,-4991.0,-1986.0,-72.0,8.0,18.0,10.0,10.0,14.0,8.0
69263,MSI,Red,Royal Never Give Up,1,29051.0,32271.0,538.0,24060.0,30285.0,466.0,4991.0,1986.0,72.0,10.0,14.0,8.0,8.0,18.0,10.0
69298,MSI,Blue,Unicorns of Love.CIS,1,24787.0,28748.0,490.0,23575.0,29897.0,545.0,1212.0,-1149.0,-55.0,4.0,4.0,3.0,3.0,2.0,4.0
69299,MSI,Red,Pentanet.GG,0,23575.0,29897.0,545.0,24787.0,28748.0,490.0,-1212.0,1149.0,55.0,3.0,2.0,4.0,4.0,4.0,3.0
69310,MSI,Blue,Royal Never Give Up,1,31178.0,32106.0,532.0,23857.0,28019.0,430.0,7321.0,4087.0,102.0,14.0,20.0,7.0,7.0,8.0,14.0
69311,MSI,Red,Pentanet.GG,0,23857.0,28019.0,430.0,31178.0,32106.0,532.0,-7321.0,-4087.0,-102.0,7.0,8.0,14.0,14.0,20.0,7.0
69322,MSI,Blue,Royal Never Give Up,1,30417.0,31694.0,538.0,22428.0,27650.0,469.0,7989.0,4044.0,69.0,9.0,12.0,2.0,2.0,4.0,9.0
69323,MSI,Red,Unicorns of Love.CIS,0,22428.0,27650.0,469.0,30417.0,31694.0,538.0,-7989.0,-4044.0,-69.0,2.0,4.0,9.0,9.0,12.0,2.0
69334,MSI,Blue,Pentanet.GG,1,24738.0,31249.0,537.0,22741.0,28439.0,506.0,1997.0,2810.0,31.0,4.0,8.0,1.0,1.0,2.0,4.0
69335,MSI,Red,Unicorns of Love.CIS,0,22741.0,28439.0,506.0,24738.0,31249.0,537.0,-1997.0,-2810.0,-31.0,1.0,2.0,4.0,4.0,8.0,1.0
69346,MSI,Blue,Pentanet.GG,0,22591.0,27492.0,449.0,27834.0,29903.0,530.0,-5243.0,-2411.0,-81.0,5.0,7.0,7.0,7.0,14.0,5.0
69347,MSI,Red,Royal Never Give Up,1,27834.0,29903.0,530.0,22591.0,27492.0,449.0,5243.0,2411.0,81.0,7.0,14.0,5.0,5.0,7.0,7.0
69358,MSI,Blue,Unicorns of Love.CIS,0,24074.0,29630.0,512.0,25064.0,30706.0,532.0,-990.0,-1076.0,-20.0,4.0,3.0,5.0,5.0,7.0,4.0
69359,MSI,Red,Pentanet.GG,1,25064.0,30706.0,532.0,24074.0,29630.0,512.0,990.0,1076.0,20.0,5.0,7.0,4.0,4.0,3.0,5.0
69370,MSI,Blue,MAD Lions,0,25433.0,30594.0,555.0,25395.0,30670.0,531.0,38.0,-76.0,24.0,4.0,9.0,6.0,6.0,9.0,4.0
69371,MSI,Red,İstanbul Wildcats,1,25395.0,30670.0,531.0,25433.0,30594.0,555.0,-38.0,76.0,-24.0,6.0,9.0,4.0,4.0,9.0,6.0
69382,MSI,Blue,PSG Talon,1,24570.0,29333.0,531.0,24540.0,30263.0,532.0,30.0,-930.0,-1.0,3.0,5.0,2.0,2.0,2.0,3.0
69383,MSI,Red,paiN Gaming,0,24540.0,30263.0,532.0,24570.0,29333.0,531.0,-30.0,930.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0
69394,MSI,Blue,İstanbul Wildcats,0,24271.0,30221.0,540.0,26626.0,29353.0,532.0,-2355.0,868.0,8.0,2.0,3.0,4.0,4.0,5.0,2.0
69395,MSI,Red,PSG Talon,1,26626.0,29353.0,532.0,24271.0,30221.0,540.0,2355.0,-868.0,-8.0,4.0,5.0,2.0,2.0,3.0,4.0
69406,MSI,Blue,paiN Gaming,0,25021.0,30047.0,529.0,23932.0,29137.0,552.0,1089.0,910.0,-23.0,3.0,3.0,1.0,1.0,1.0,3.0
69407,MSI,Red,MAD Lions,1,23932.0,29137.0,552.0,25021.0,30047.0,529.0,-1089.0,-910.0,23.0,1.0,1.0,3.0,3.0,3.0,1.0
69418,MSI,Blue,paiN Gaming,1,27703.0,29518.0,499.0,25992.0,27843.0,454.0,1711.0,1675.0,45.0,10.0,10.0,10.0,10.0,13.0,10.0
69419,MSI,Red,İstanbul Wildcats,0,25992.0,27843.0,454.0,27703.0,29518.0,499.0,-1711.0,-1675.0,-45.0,10.0,13.0,10.0,10.0,10.0,10.0
69430,MSI,Blue,PSG Talon,0,25269.0,29877.0,522.0,25793.0,31737.0,588.0,-524.0,-1860.0,-66.0,4.0,5.0,4.0,4.0,9.0,4.0
